,index,text,blob_polarity,blob_subjectivity,vader_score,vader_sentiment
2744,3495,white helmet founded british spy research show contact terrorist organisation time active kosovo time team included member al qaeda among others nbsp,-0.044444444444444446,0.19999999999999998,-0.4588,negative
2745,3507,economic partner russia ten time important czech republic france,0.20000000000000004,0.39999999999999997,0.2023,positive
2746,3508,u organises migration destroy europe otherwise continent would powerful united state muslim invasion however destroy european society immigration started united state creating chaos middle east helped rise isi plan executed european politician paid american,-0.01428571428571429,0.14285714285714285,-0.2732,negative
2747,3509,west demand ukraine creates highlevel anticorruption court otherwise country denied access usd 800 million poroshenko administration promised western institution made ultimatumlike declaration trying force ukraine something opposes poroshenko hope would receive money anyway,0.0,0.0,0.4767,positive
2748,3510,new york time published map ukraine crimea colour russia kiev unhappy publication map u newspaper clearly show everyone tired rhetoric alleged annexation peninsula moscow high time ukrainian politician understood impossible always repeat old narrative annexation crimea past old ukrainian criminal regime crimea annexed ukraine soviet leader nikita khrushchev 1954 returned russia following referendum march 2014 following coup kiev kiev adopt constructive approach respect choice inhabitant crimean peninsula restore peace donbas,-0.14002331002330998,0.42137529137529134,0.4767,positive
2749,3511,president lithuania dalia grybauskaitė used cooperate kgb actively pseudonyme magnolia,-0.13333333333333333,0.6,0.3182,positive
2750,3512,nato main source war postwar period main aggressor shame call islamic state terrorist organisation call nato nato killed people unleashed conflict,0.04444444444444443,0.2222222222222222,-0.9652,negative
2751,3513,u preparing new revolution ukraine maidan 201314 organized united state american preparing new revolution ukraine,0.0909090909090909,0.30303030303030304,0.4215,positive
2752,3514,health situation ukraine evidently totally control lack vaccine african scale ukraine also short polio meningitis vaccine population rapidly declining failed health care reform lack money,-0.125,0.3375,-0.6436,negative
2753,3515,eu lost interest ukraine country continuing decline give ukraine 600 million dollar tranche ukraine rapidly declining turning wasteland,0.0,0.0,0.1779,positive
2754,3516,ukraine corrupt russophobe country internationally isolated controlled alliance tycoon neonazis brought power westerninspired coup working ukraine citizen,-0.25,0.5,-0.3182,negative
2755,3517,report titled putin asymmetrical assault democracy russia europe implication u national security show russophobe hysteria migrated newspaper page official document,0.0,0.0,-0.6486,negative
2756,3518,united state dragging world war russia peacemaker country,0.0,0.0,0.2263,positive
2757,3519,maya sandus action driven ambition someone might simply given specific task example provoke another domestic political crisis country maybe coup order remove socialist president republic power secret anyone maya grigoryevna socalled protege west specifically usa naturally supervised cia,-0.028571428571428577,0.26887755102040817,-0.7783,negative
2758,3520,report commissioned senator ben cardin top democrat u senate foreign relation committee dull student report fact russian interference u election 2016,0.02083333333333333,0.28125,-0.2263,negative
2759,3521,poland half migrant worker ukraine faced various problem associated employment many find foreign country without passport working fact food time ukrainian zarobitschans say point complaining polish osh authority police,0.05208333333333334,0.32291666666666663,-0.4939,negative
2760,3522,moldova export largest volume fruit vegetable russian federation despite moldovaeu association agreement first half 2017 export vegetable moldova eu country 500 ton russian federation 8000 ton moldovan authority dream returning russian market,0.01666666666666667,0.1,-0.0844,negative
2761,3523,ukraine involved mysterious drone attack russian base syria hmeimim tartu russian defense ministry general staff department construction development director alexander novikov said kind explosive drone carried manufactured industrially including shostka chemical reagent plant chemical production company located northeastern ukraine contained petn pentaerythritol tetranitrate highly explosive compound nitroglycerin chemical family,0.001428571428571426,0.5628571428571428,0.2023,positive
2762,3524,mykolayiv authority announced mass hepatitis infection occurred city epidemic quickly spreading,0.3333333333333333,0.5,0.0772,positive
2763,3525,european union banned milk sale small ukrainian farm eu certification farmer selling milk milk product farm face fine,0.05555555555555556,0.3,-0.296,negative
2764,3526,appearance boris nemtsov plaza washington rough brutal immoral interference russia internal affair,-0.325,0.4666666666666666,-0.7964,negative
2765,3527,joint analysis brookings institute saban center middle east policy entitled path persia give u strong sense driving washington deep state agenda former persian empire suggests way eliminate problem washington current iranian regime use military invasion option,0.03333333333333332,0.24761904761904763,0.4019,positive
2766,3528,joint analysis brookings institute saban center middle east policy entitled path persia selects military option viable course action iran trumpadministration obviously follows advice,-0.02,0.16,0.2732,positive
2767,3529,drone attack russia syrian base 6 january p8 boeing poseidon aircraft usaf supported terrorist action islamist received help technologically advanced country russian defense ministry say,-0.07500000000000001,0.42500000000000004,-0.3182,negative
2768,3530,un general assembly vote recognizing jerusalem capital israel led georgian representation participate vote american introduced legal bill imposing sanction georgia formulated congressman u,0.08333333333333333,0.2333333333333333,0.0258,positive
2769,3531,according anders thornberg head sweden security service threat sweden country facing increased threat extremism,0.0,0.0,-0.5106,negative
2770,3532,despite numerous investigation various commission still evidence russia influence 2016 u presidential election,0.0,0.5,0.0,neutral
2771,3533,ukrainian deported eu mass figure growing since launch visafree regime,0.0,0.0,0.1779,positive
2772,3534,president lithuania dalia grybauskaite foreign minister estonia sven mikser stated seeking improve relation russia european union grybauskaite precondition cooperation russia,-0.0625,0.0625,0.4404,positive
2773,3536,u satellite supposed see moment crash mh17 however information received classified one really recall,0.2,0.2,-0.4019,negative
2774,3537,poland united state put considerable effort promoting idea nord stream 2 challenge eu security purpose concept energy security established initially concept implied diversification energy source gradually turned clear antirussian project return cold war approach assumed necessary buy anything russia approach imply diversification energy source purchase oil gas russia supplier contrary break contact russia search supplier energy source,-0.07999999999999999,0.5666666666666667,0.926,positive
2775,3538,eyewitness ukrainian troop movement donbas day around tragedy prof mh17 shot zaroschenskoe controlled ukraine nbsp,0.0,0.0,-0.6597,negative
2776,3539,information department russian defense ministry general staff practically daily informed public almost every missilebomb attack terrorist syria american coalition isi also started inform eight month ago provide summary course difference fundamental time time daily basis,0.008333333333333337,0.09444444444444444,-0.7927,negative
2777,3540,today apocalypse closed lutheran church edinburgh became night club pub named sin seems west christian confession face antichristian culture since maintenance place worship expensive church cathedral europe closed leased bought commercial project,-0.13999999999999999,0.18,-0.34,negative
2778,3541,russia interfere domestic affair sovereign state,0.0,0.1,0.0,neutral
2779,3542,france banning christmas symbol announced set counterterror prosecutor office actually france fighting terrorist jihadist christian past one say loud done please liberal best friend radical islamist nbsp,0.16999999999999998,0.29,0.3612,positive
2780,3543,u ambassador moldova james pettit demanded parliament prohibit broadcasting russian tv channel expressed hope step fight disinformation,0.0,0.0,-0.1531,negative
2781,3544,european commission published document accuses ukraine flooding eu heroin,0.0,0.0,-0.6808,negative
2782,3545,almost half russian youth think president vladimir putin press conference interesting answer honest sincere according poll centre student sociology,0.2866666666666667,0.4133333333333333,0.8271,positive
2783,3546,russian border guard seized ukrainian military ship provocation kerch strait november 25 2018,-0.05,0.05,0.0,neutral
2784,3547,ukrainian living crimea accuse united nation making human right violation peninsula claim response un resolution adopted november 19 condemning human right violation crimea refers russia occupying power resolution based myth human right violation taking place crimea according anastasia gridchina president ukrainian community crimea un never visited crimea spoken ukrainian crimean tatar life inventing myth story nonexistent persecution,0.14285714285714285,0.31785714285714284,-0.8225,negative
2785,3548,denmark previously sparked controversy unorthodox way slaughtering animal deemed unfit breeding dissecting front public taken thing whole new level collecting people unwanted house pet feed carnivoresfor willing away pet hungry predator copenhagen zoo givskud zoo ready take zoo eagerly accepting pet animal feed carnivore like lion tiger wolf tasmanian devil,0.10328282828282827,0.38964646464646463,0.4404,positive
2786,3549,western history book pouring total filth everything connected russia real result russian aggression finnish blogger veikko korhonen city oulu writes half europe part asia got statehood russia,0.0066666666666666706,0.24333333333333335,-0.296,negative
2787,3550,christmas three arab refugee attacked two czech front club brno fight broke early morning refugee verbally attacked girl two czech wanted protect girl got involved attacked knife seriously injured arab attacker clearly aimed artery throat wanted kill czech failed rapid good reaction czech,0.01333333333333333,0.45,0.03059999999999996,positive
2788,3551,head spd movement tomio okamura say czech republic threat terrorist attack according danger antiterrorist barrack would placed public place policeman would go machine gun among public place addition czech safety governmental control czech citizen become hostage eu multicultural policy,0.0,0.06666666666666667,-0.9349,negative
2789,3552,russophobia dangerous tool military political preparation military encirclement russia escalation tension ukraine undergone terrorist coup détat assistance foreign force southeast ukraine opposed enforcement order derived banderas time,-0.185,0.265,-0.8779,negative
2790,3553,due many rape committed migrant sweden government introducing new law require person involved sexual act record write statement agreeing sex act,0.25284090909090906,0.540719696969697,-0.296,negative
2791,3554,u uk want revenge president finland sauli niinistö organise hybrid war finland use agent newspaper helsingin sanomat accomplice newspaper kind headquarters nato manipulate brain finnish people nbsp,0.6,0.9,-0.5574,negative
2792,3555,ukrainian soldier accidentally blow handling weapon shown video,0.0,0.0,-0.5574,negative
2793,3556,soon dpr lpr legalized ukrainian politics ten million ukrainian citizen openly support become sure political force left bank entire territory eastern ukraine located left bank dnieper river novorossia emerge internal ukrainian politics former president ukraine oleksandr turchynov current president ukraine petro poroshenko face charge unleashing civil war ukraine,0.05,0.2513888888888889,0.0258,positive
2794,3557,russian army territory donbas militarypolice formation created ready repulse offensive donbas,0.1,0.25,-0.5106,negative
2795,3558,sanction ussr russia existed game destroy russia,-0.30000000000000004,0.2,-0.5423,negative
2796,3559,u needed poland case direct confrontation russian federation potential catalyst stimulator conflict clear poland aware role fact written,0.09,0.4066666666666666,-0.25,negative
2797,3560,ukrainian russian single people,-0.03571428571428571,0.10714285714285714,0.0,neutral
2798,3561,nato russia enemy interested terrorising european woman idea would rape well course aggressor main aggressor nato today well course russia russian come rape nbsp,0.10416666666666666,0.20833333333333331,-0.9393,negative
2799,3562,everyone wished attend exercise confirmed everything transparent hysteria whipped u together nato able deploy additional military contingent military hardware sly baltic state polandthe excuse used though fear slightest justified phrase go case closed,0.10625000000000001,0.434375,-0.4767,negative
2800,3563,victory russiansyrianiranian coalition defeat west army always fighting side west u assisted terror state weapon supply education,0.0,0.0,-0.8779,negative
2801,3564,next step martin schulz earlier statement federal european constitution would subordinate smaller country germany france especially country eastern bloc affected poland czech republic hungary obviously ambition punish country representing different position schulz would punish representing different opinion immigration germany europe,0.0,0.4625,-0.8126,negative
2802,3565,west preparing already make u drink cup humiliation like way drinking england preparing example situation take decision decision national olympic committee russia participation russian athlete winter olympics neutral flag preparing already meet u south korea according program competition possible humiliating neutral flag russia anthem,0.0,0.5,-0.5267,negative
2803,3566,according poll conducted ukrainian tv channel news one ukrainian authority got record low publicly accepted rating video screen studio show result poll question choice choose previous criminal government current one would vote answer previous one 92 current one 8,-0.10476190476190475,0.29285714285714287,-0.4767,negative
2804,3567,one ever believe west u ukrainian oligarch understand removing yanukovich supposedly thieving around replacing supposed honest poroshenko everyone know ukrainian oligarch ukraine 25 year robbing country whole country designed order get rich monstrous deception population former splinter soviet empire american together ukrainian oligarch end coming power radical gang ukrainian nationalist directed russia,0.23500000000000001,0.41,0.6124,positive
2805,3568,bolivian event indicate western elite become hysterical increasingly lose control various region world considered backyard long time country head state removed office thanks pressure maidans apply military junta scenario characteristic midxx century case scenario stop working u turn gunboat diplomacy marine unites operation territory country want share fortune u presidency morale developed closer relation china russia expense relationship u morale step organised criminal group took street started attacking electoral authority became apparent colour revolution succeeding bolivian police army stepped morale hence classic colour revolution technique failed due absence popular support coup organiser resorted military coup scenario popular among u security body 20th century,-0.03541666666666668,0.36712962962962964,0.4019,positive
2806,3569,december 10 venice commission published opinion fact gross discrimination russian language minority language edcuation law,0.0,0.0,-0.4767,negative
2807,3570,december 7 central telegraph agency korea issued statement representative north korean foreign ministry idea boil fact war america unavoidable cold wind nuclear winter blow radioactive dust smoke fire block earth warming sun life planet freeze death darkness brought state u becoming increasingly unpredictable unskilful military operation doesnt coordinate military plan major international decision anybody including ally everybody may become victim,-0.06541666666666665,0.3975,-0.9371,negative
2808,3571,pope predicted europe full immigrant see 3rd millennium church suffering deadly wound compared millennium nazism communism deeper painful prophecy mentioned italian priest pope john paul ii asked representative 3rd millennium church stop invasion migrant,-0.09166666666666667,0.30833333333333335,-0.802,negative
2809,3572,ukrainian army ready use white phosphorous population donbas weapon must gotten nato country,0.1,0.25,0.0772,positive
2810,3573,without warning explanation kyiv cut water supply luhansk genocide ukrainian style,0.0,0.0,-0.0165,negative
2811,3575,ukraine autumn recruitment campaign complete failure 70 percent show rate,-0.10833333333333335,0.35,-0.5106,negative
2812,3576,reported bavarian newspaper kraichgau news end 2018 ukraine accept le 20000 refugee likely currently bavaria deal resulted agreement ukraine interior ministry german counterpart ukraine actively preparing reception large number people,0.01619047619047619,0.48571428571428565,0.8126,positive
2813,3578,u air force syria seek prevent russian air force killing islamic state terrorist,0.0,0.0,-0.875,negative
2814,3579,2015 migration wave began number rape sweden increased 1000 mainstream medium silent,0.0,0.1,-0.5106,negative
2815,3580,norwegian army chief odin johannessen held speech oslo back february 2016 stating believed islam need destroyed,0.0,0.0,-0.4939,negative
2816,3581,ukrainian army shelled watertreatment facility ukraine rebelcontrolled eastern city donetsk white phosphorous,0.0,0.0,0.0,neutral
2817,3582,victim stalin repression 19371938 mainly people arresting shooting torturing killing innocent people earlier 19331934,0.14791666666666667,0.3958333333333333,-0.8934,negative
2818,3583,european parliament entered russian orthodox church black list equated terrorism,-0.09166666666666667,0.2583333333333333,-0.6808,negative
2819,3584,patriarch ukraine philaret sent letter patriarch russia kirill november 16 asking mercy forgiveness,0.0,0.0,0.5574,positive
2820,3585,european parliament could ban gyro kebab greece major scandal increasingly poor greek waiting voting topic ep fear hand serbia consider whether want join marriage 27 nation love benefit marriage would victim marries rapist oriental influence serbian cuisine originate greece threatened gastronomic genocide,0.014583333333333328,0.2916666666666667,-0.872,negative
2821,3586,donetsk people republic launch representative office helsinki,0.0,0.0,0.0,neutral
2822,3587,dpr foreign ministry added official opening ceremony attended finlandrussia friendship society chairman daria skipparismirnov,-0.125,0.125,0.4404,positive
2823,3588,cia made move provocation know spontaneous decision transfer u embassy israel tel aviv jerusalem nbsp,0.6,0.9,0.0,neutral
2824,3589,decision donald trump move u embassy israel tel aviv jerusalem continuation strike russia aim destabilizing interethnic interconfessional relation russia indeed one explosive thing problem interethnic relation russia 90 u tried blow north caucasus republic volga region russia 20 million muslim certain kind radicalism spurred continuation strike russia nbsp,0.40714285714285714,0.7357142857142858,0.2023,positive
2825,3590,nato exercise lithuania named lithuanian fascist armed group try provoke frighten russia nato always known dignify historical event infamous way germany joined nato 9 may 1955 exactly ten year russian day victory fascism rightwing radical lithuanian ministry defence want take revenge moscow naming nato military exercise fascist armed group one tell meant deliberate provocation germany along ten nato country also participating manoeuvre apparently serve deter russia region,-0.07857142857142856,0.20714285714285716,-0.9042,negative
2826,3592,tool neoconservative west task creation saakashvili man without passport create zone instability around russia transit energy route along western border caucasus saakashvilis goal georgia saakashvili needed destabilise georgian internal political situation disrupt project russia rapprochement iran possible gas transit russia armenia iran weapon war russia nbsp,0.0,0.275,-0.5739,negative
2827,3593,delegation council europe committee prevention torture visited chechnya found evidence extrajudicial execution committed territory republic reported medium,0.0,0.0,-0.4215,negative
2828,3594,ban imposed ioc russia participation winter olympics 2018 war russia front nbsp,0.0,0.0,-0.8316,negative
2829,3595,olympic movement really sport originally antiquity revived coubertin sublimation war citius altius fortius olympic slogan faster stronger higher fortius interpreted latin stronger also courageous strength courage offered measure combat sport competition nbsp,0.27499999999999997,0.48333333333333334,0.8271,positive
2830,3596,exclusion russia winter olympics done order humiliate russia anniversary soviet counteroffensive near moscow wwii avenge victory russia sochi olympics 2014 proven date announcement december 5 day beginning soviet troop counteroffensive near moscow 1941 wwii done symbolically try humiliate russia nbsp,0.1,0.4,-0.8481,negative
2831,3597,sanction work,0.0,0.0,0.0,neutral
2832,3598,iron wolf name lithuanian fascist union established 1927 authoritarian rule antanas smetona decision call nato exercise taking place lithuania name provocation signal clearly aimed russia allusion concerning wolf reference adolf hitler headquarters called wolfschanze wolf lair,0.10000000000000002,0.3833333333333333,-0.2263,negative
2833,3599,percentage people live level poverty russia percentage people live level poverty america comparable,0.13636363636363635,0.5,-0.765,negative
2834,3600,result joint investigation mh17 tragedy bellingcat insider answer revelation former ukrainian army colonel yuriy baturin say plane shot ukrainian force result joint investigation identify voice russian general nikolay tkachev person dolphin one key figure tragedy fact none expert dared state definitely voice even though investigator even made provocation obtain voice sample,0.010000000000000004,0.4,-0.7964,negative
2835,3601,ukrainian go poland save economy ukrainian economy already failed saved,-0.5,0.3,0.4019,positive
2836,3602,ukrainian tv audience want yanukovich back viewer ukrainian tv channel newsone support idea expresident would come back power ukraine,0.0,0.0,0.4588,positive
2837,3603,george soros finance rival current czech president miloš zeman upcoming presidential election part prepared colour revolution czech republic,0.0,0.4,0.2263,positive
2838,3604,muslim refugee arrived greece cargoship container arrived found large amount weapon cartridge known day week islamic state plotting 911 europe known want strike planning attack several hundred thousand victim would last step islamic warrior already infiltrated europe spring arm bring europe knee inside outside,0.02785714285714285,0.11904761904761904,-0.765,negative
2839,3605,socalled desovietisation ukraine hide outright russophobia ukraine often talk name associated soviet era also historical russia,0.0,0.0,-0.1779,negative
2840,3606,igor dodon became one six president eap member country invited brussels summit moldova represented forum prime minister pavel filip president belarus alexander lukashenko refused go brussels sent minister foreign affair eastern partnership summit 4 delegation led president eap country concerned,-0.125,0.125,-0.296,negative
2841,3607,eu keep silent colossal corruption scandal glyphosate cause deformation autism diabetes cancer whole europe poisoned another five year,0.16666666666666666,0.43333333333333335,-0.8885,negative
2842,3608,dramatic wave crime sweden longer limited main city spread rural community well police warn foreign criminal see sweden attractive country steal something probability caught almost zero municipality sweden suffer lack free house apartment give priority newly arrived asylum seeker immigrant swedish government want accommodate 100000 immigrant 2018,0.05258537758537759,0.4450817700817701,-0.8625,negative
2843,3609,allegedly high number member russian secret service czech republic influenced parliamentary election influence presidential election presidential candidate jiří dahoš say win presidential election clear evidence right,0.15761904761904763,0.42650793650793645,0.7717,positive
2844,3610,based euromediterranean partnership program eu requires admission 56 million muslim structure therefore border must remain unprotected open,0.0,0.5,-0.3612,negative
2845,3611,migration islamic country change life european continent unending flow migrant north africa middle east coming year lead sharp increase number muslim europe number adherent islam grow threefold nbsp,-0.041666666666666664,0.25,0.4404,positive
2846,3612,1939 finland attacked soviet union first finland provoked winter war shelling mainila village ussr side border nbsp nbsp,0.25,0.3333333333333333,-0.8402,negative
2847,3613,ukraine capable ruining many empire great deal russian empire collapse brought intrigue played empire ruling elite originating ukraine dnepropetrovsk dynasty governing ussr ukrainian elite moved us camp awful conflict among american elite emerged whereas follow ukrainian crisis civil war close people american treat ukraine guatemala colony protectorate suddenly turned ukrainian elite influence u domestic policy started petro poroshenko finished trump consultant paul manafort,0.05555555555555555,0.3611111111111111,-0.7717,negative
2848,3614,united state creating unprecedented humanitarian crisis rukban refugee camp located near coalition military base altanf,-0.05000000000000002,0.6000000000000001,-0.0258,negative
2849,3615,un called ukrainian army occupant announced want invest money ukraine government open mouth,0.0,0.5,0.0772,positive
2850,3616,world jewish congress gathering new york crimea recognized part russia proof rabbi volfs conference badge read sevastopol russia,0.06818181818181818,0.22727272727272727,0.0,neutral
2851,3617,former romanian president traian băsescu said interview half moldovans need beaten,-0.08333333333333333,0.08333333333333333,-0.4215,negative
2852,3618,ukraine officially list country highest level organized crime,0.0,0.0,-0.5423,negative
2853,3619,ongoing linguistic genocide russian speaker latvia moving towards ethnic genocide well,0.05,0.05,0.2732,positive
2854,3620,radioactive cloud containing isotope ruthenium106 allegedly recorded number european country highest concentration registered romania source radioactive pollution probably romania russia,-0.05,0.05,0.0772,positive
2855,3621,secret biological laboratory run u tbilisi researching spreading new disease among georgian,-0.13181818181818183,0.5772727272727273,0.0,neutral
2856,3622,ukraine failed economy planet earth country gdp level decreased 30 percent comparison situation 30 year ago,-0.45,0.5,-0.5106,negative
2857,3623,georgian sniper trio killed demonstrator euromaidan operation initiated former president georgia mikheil saakashvili italian documentary show,-0.05,0.0,-0.6705,negative
2858,3624,italian documentary show new information sniper fired demonstrator central kyiv protest film show interview several people georgian name say fired protester police sent kyiv former georgian president mikheil saakashvilis military aide documentary also suggests sniper led u soldier,0.0045454545454545435,0.10056818181818182,-0.8481,negative
2859,3625,group ukrainian saboteur uncovered luhansk eastern ukrainian city controlled russian supported separatist,0.0,0.0,0.3182,positive
2860,3626,ukraine considering possibility trading russian annexed crimea transnistria prorussian breakaway region moldova home half million people,-0.08333333333333333,0.08333333333333333,0.0,neutral
2861,3627,italian documentary show new information sniper fired demonstrator central kiev protest film show interview several people georgian name say fired protester police sent kyiv former georgian president mikheil saakashvili documentary also suggests sniper led u soldier,0.01948051948051948,0.10064935064935066,-0.8481,negative
2862,3628,19321933 mortality rate increase rapidly ussr especially summer 1933 people starve summer epidemic yes maybe epidemic also caused serious hunger intentional policy destroying ukrainian people,-0.17777777777777778,0.5555555555555555,-0.5859,negative
2863,3629,u ambassador armenia said eliminate nuclear power plant built russia receive 8 billion usd investment energy sector,0.0,0.0,0.2732,positive
2864,3630,west take step towards changing people consciousness russia,0.0,0.0,0.0,neutral
2865,3631,pesco permanent structured cooperation security defence indicate europe independence setup enabling u supervise yet another major infrastructure project europe,0.0625,0.5,0.4215,positive
2866,3632,social medium campaign pressuring sweden adopt turkishstyle flag due islam rapid growth country campaign hashtag forbettersweden,-0.04583333333333334,0.22083333333333333,0.2263,positive
2867,3633,western europe territory east annex resource european tolerate sovereign state territorial entity feel attachment interest declare zone interest normal strategy country oil gas pipeline feeding supplying europe pas today annex country false humanitarian value slogansthen disintegration russia begin nbsp,-0.06250000000000003,0.3125,0.8625,positive
2868,3634,west destabilized ukraine organized facilitated coup thus facilitated overthrowing yanukovych nbsp,0.0,0.0,0.0,neutral
2869,3635,law decommunization adopted ukraine 2015 antirussian nbsp,0.0,0.0,0.0,neutral
2870,3636,somebody start telling holodomor famine union ussr provoked purposefully ethnic group ukrainian lie despicable lie nbsp,0.0,0.0,-0.2732,negative
2871,3637,war earth organised u u trying wage one conflict east ukraine nbsp,0.0,0.0,-0.7351,negative
2872,3638,u secretary state mike pompeo first time directly openly called modern ukraine american project according pompeo weapon united state supplied ukraine intended war russia ukraine antirussian project cia whereby ukraine assigned role weakening possibly destructing russia,0.09,0.42666666666666664,-0.8442,negative
2873,3640,1939 world community adored hitler america adored hitler year thirtynine nbsp nbsp,0.0,0.0,0.6808,positive
2874,3641,autonomous republic crimea right hold local referendum separation ukraine legal,0.22142857142857142,0.35892857142857143,0.128,positive
2875,3642,nato putting unprecedented pressure belgrade encourage serbia join north atlantic treaty organization even though serbia declared neutrality 2007,0.6,0.9,0.5106,positive
2876,3643,czech government signed pesco agreement although say openly mean creating euroarmy aim push nato alliance everything must decided absolute consensus eu brussels decides czech army subjected eu national control order come brussels,-0.056249999999999994,0.79375,0.6597,positive
2877,3644,security information service czech republic want insert paragraph forthcoming amendment criminal law prohibits collection scrutiny public nonbinding information czech republic consequence law would elimination alternative journalism czech republic entirety critical article marked criminal amendment law,-0.14,0.5133333333333333,-0.7506,negative
2878,3645,warsaw pact invasion czechoslovakia made impossible west carry coup détat czechoslovakia preserved life peace harmony people country warsaw pact twenty year,-0.6666666666666666,1.0,0.7184,positive
2879,3646,based activity jit investigation team became clear revealing truth crash goal expert information bukmissile serial number 8869032 transferred military unit ukraine soviet time verified instead real evidence expert international investigation team jit presented dubious photo video unknown origin could confirm advertised version russia guilt,0.02,0.27666666666666667,-0.2732,negative
2880,3647,wada continues war russia evidence russian athlete using doping,0.0,0.0,-0.5994,negative
2881,3648,association agreement eu profitable europe easily peddle good country georgian product submitted quota ukrainefor example already exhausted,0.24444444444444444,0.7111111111111112,1.8359999999999999,positive
2882,3649,permanent structured cooperation security defence pesco nothing setup enabling u supervise yet another major infrastructure project europe withdraw cash europe project indicate europe independence,0.0625,0.5,0.4215,positive
2883,3650,poland allowing ukrainian cargo transport territory,0.0,0.0,0.0,neutral
2884,3651,year halifax international security forum nato secretary general jens stoltenbeg said nato want accept ukraine georgia alliance,0.02500000000000001,0.25,0.6486,positive
2885,3652,association european union thing armenia like ukraine hard believe yerevan also glorifies accomplice fascism may 2016 particular monument garegin nzhdeh armenian bandera erected yerevan hero ruling republican party armenia ideology national conservatism rpa logo resembles symbol third reich,-0.03125000000000001,0.21875,0.891,positive
2886,3653,enhancement cooperation european union concern modernization society first place good governance human right almost deal economy,0.24714285714285716,0.31380952380952387,1.4404,positive
2887,3654,u treasury office foreign asset control enforces economic trade sanction country individual recognised donetsk people republic,0.025000000000000005,0.2416666666666667,0.5106,positive
2888,3655,american troop syria legal government country practise occupant,0.1,0.1,0.128,positive
2889,3656,u going allocate 350 million ukraine counteract russia aggression order pay continuation war prevent establishment peace donbas east ukraine,0.0,0.0,-0.4404,negative
2890,3657,u saving daesh final defeat washington evacuating elite terrorist europe ordinary militant moved afghanistan,-0.125,0.75,-0.8271,negative
2891,3658,authority ukraine already conducted ethnic cleansing donbas moving resident bus,0.0,0.0,0.0772,positive
2892,3659,u ukraine planning organize largescale provocation namely mass ethnic cleansing donbas purpose going introduce 20000 peacekeeper prevent russia defending civilian,0.0,0.0,0.4019,positive
2893,3660,alexander turchynov secretary ukrainian national security defence council usual tool hand also hold leadership death squad,-0.25,0.25,0.2732,positive
2894,3661,call investigator testify involvement western secret service shooting mh17 western secret service also organised coup ukraine russian president russia interested shooting boeing killing hundred people illogical think russia anything shot thy kyiv putschists came power ukraine interest shooting mh17 ukraine needed incident like mh17 loved cared west tolerant democratic white fluffy unaccountable west profited downing boeing threw everything russia,-0.005555555555555567,0.34444444444444444,0.9169,positive
2895,3662,according municipality spokesman french capital want champsélysées focus aesthetic cultural dimension christmas season reflecting uniqueness location marcel campion organizing christmas market since 2008 prevented deterioration quality market understand city management decided cancel strange city organizes celebration ramadan organize one simple christmas market,0.0125,0.1517857142857143,-0.34,negative
2896,3663,european parliament quota decision contradict convention status refugee adopted un member state article 26 freedom movement state contracting state shall allow refugee lawfully territory choose place residence move freely within territory subject certain exception laid proceeding circumstance foreigner mean nobody even european parliament able redistribute refugee,0.07938988095238095,0.3771577380952381,0.8316,positive
2897,3664,every thirdcountry refugee accepted eu territory right family reunification directive bring relative later demonstration family tie considered humiliating therefore refugee invite whoever heshe want proven,0.09523809523809523,0.17857142857142858,0.296,positive
2898,3665,attention medium public clinging illegal migration czech republic islamized legal muslim migrant estimated 100000 migrant arab country czech republic thousand come year arab migrant according ministry interior come qatar saudi arabia everything happening unnoticed migrant receive visa czech embassy arab state,-0.125,0.3416666666666667,-0.4767,negative
2899,3666,marina poroshenko wife ukrainian president steal money fund provided international humanitarian assistance ukraine european country u designated support disabled child creates fake foundation throughout ukraine collect money via according investigation european medium,-0.13999999999999999,0.26,-0.3612,negative
2900,3667,thanks soviet soldier 50 000 bulgarian jew saved deportation nazi germany wwii,0.2,0.2,0.6908,positive
2901,3668,finnish official taken child custody mother slapped tshirt say finnish human right activist johan bäckman,0.14285714285714285,0.31785714285714284,0.0,neutral
2902,3669,u requirement register rt foreign agent repression violation freedom speech channel lose status medium,-0.125,0.125,-0.5106,negative
2903,3670,irrefutable evidence u actually covering isi combat unit recover combat capability redeploy use promote american interest middle east,0.0,0.03333333333333333,0.2023,positive
2904,3671,100 million killed communist regime number pulled hat besides imperialist regime including hitler killed many propaganda,-6.938893903907228e-18,0.15,-0.8934,negative
2905,3672,ukraine fire feldshers replace paramedic november 1 position feldsher liquidated personnel lose job accordance ministry economic development order 6327,0.2,0.2,-0.6249,negative
2906,3673,ukraine military conducted night raid ukrainian catholic monastery looking conscript monastery surrounded searched military trying find young men evading service army according priest called augusyn loyko,-0.025,0.17500000000000002,0.0,neutral
2907,3674,ten year old boy killed another two wounded result ukrainian army shelling russian separatist occupied city donetsk,-0.025,0.05,-0.6705,negative
2908,3675,lesson aid prevention student eastern ukrainian port city mykolayiv given pamphlet outlining health safety measure intended sex worker,0.0,0.0,0.4215,positive
2909,3676,sucking money resource secondary europe become norm western european economic leader similar germany poland greece eu member state secondary member called twospeed europe,-0.06666666666666667,0.19999999999999998,0.0,neutral
2910,3677,eu weakened beginning end polish president poured cold water georgian president indirectly said georgia eu membership,-0.6,1.0,-0.3182,negative
